,COMPOUND,YEAR,stateFIPS,COUNTY_CODE,LOW_ESTIMATE,HIGH_ESTIMATE,county,STATE,incidence_rate_per_100k,avg_annual_count,recent_trend,five_year_incidence_change_rate,incidence_rate_per_100k_low_95,incidence_rate_per_100k_high_95,five_year_incidence_change_rate_low_95,five_year_incidence_change_rate_high_95
3363,Glyphosate,2014,48,161,1351.3,1387.4,Freestone County,TX,439.3 ,116,stable,-0.9 ,403.4,477.9,-12.8,12.7
3364,Glyphosate,2015,48,161,7965.7,7997.0,Freestone County,TX,439.3 ,116,stable,-0.9 ,403.4,477.9,-12.8,12.7
3365,Glyphosate,2014,48,163,34537.2,37287.7,Frio County,TX,341.6 ,60,stable,3.7 ,303.5,383.1,-10.6,20.2
3366,Glyphosate,2015,48,163,21383.5,21413.8,Frio County,TX,341.6 ,60,stable,3.7 ,303.5,383.1,-10.6,20.2
3367,Glyphosate,2014,48,165,286522.9,287516.5,Gaines County,TX,343.8 ,52,stable,2.8 ,302.4,388.9,-16.3,26.2
3368,Glyphosate,2015,48,165,206122.6,208335.3,Gaines County,TX,343.8 ,52,stable,2.8 ,302.4,388.9,-16.3,26.2
3369,Glyphosate,2014,48,167,95.3,839.7,Galveston County,TX,400.7 ,"1,377",falling,-3.2 ,391.0,410.6,-5.5,-0.8
3370,Glyphosate,2015,48,167,296.9,296.9,Galveston County,TX,400.7 ,"1,377",falling,-3.2 ,391.0,410.6,-5.5,-0.8
3371,Glyphosate,2014,48,169,48953.3,48953.3,Garza County,TX,404.0 ,25,stable,-12.5 ,334.5,483.8,-39.5,26.5
3372,Glyphosate,2015,48,169,39466.1,39959.0,Garza County,TX,404.0 ,25,stable,-12.5 ,334.5,483.8,-39.5,26.5
3373,Glyphosate,2014,48,171,10087.9,10166.4,Gillespie County,TX,378.5 ,170,stable,1.0 ,350.1,408.8,-1.6,3.7
3374,Glyphosate,2015,48,171,4077.6,4077.6,Gillespie County,TX,378.5 ,170,stable,1.0 ,350.1,408.8,-1.6,3.7
3375,Glyphosate,2014,48,173,132574.2,132652.9,Glasscock County,TX,212.6 ,3,*,*,117.3,356.5,,
3376,Glyphosate,2015,48,173,83338.5,83652.5,Glasscock County,TX,212.6 ,3,*,*,117.3,356.5,,
3377,Glyphosate,2014,48,175,5223.3,5223.3,Goliad County,TX,416.8 ,46,stable,0.7 ,362.6,477.9,-4.8,6.5
3378,Glyphosate,2015,48,175,3805.9,3805.9,Goliad County,TX,416.8 ,46,stable,0.7 ,362.6,477.9,-4.8,6.5
3379,Glyphosate,2014,48,177,6083.8,6096.2,Gonzales County,TX,371.9 ,91,stable,-0.8 ,337.7,408.7,-14.3,14.8
3380,Glyphosate,2015,48,177,4691.9,4708.7,Gonzales County,TX,371.9 ,91,stable,-0.8 ,337.7,408.7,-14.3,14.8
3381,Glyphosate,2014,48,179,43757.9,43875.1,Gray County,TX,440.7 ,121,falling,-6.6 ,405.9,477.8,-12.6,-0.1
3382,Glyphosate,2015,48,179,28196.3,28238.5,Gray County,TX,440.7 ,121,falling,-6.6 ,405.9,477.8,-12.6,-0.1
3383,Glyphosate,2014,48,181,17172.4,17669.0,Grayson County,TX,479.5 ,754,stable,-1.1 ,463.9,495.5,-6.8,4.8
3384,Glyphosate,2015,48,181,7408.3,7542.6,Grayson County,TX,479.5 ,754,stable,-1.1 ,463.9,495.5,-6.8,4.8
3385,Glyphosate,2014,48,183,264.0,264.7,Gregg County,TX,486.6 ,665,stable,-0.4 ,469.9,503.7,-2.1,1.5
3386,Glyphosate,2015,48,183,4.0,4.8,Gregg County,TX,486.6 ,665,stable,-0.4 ,469.9,503.7,-2.1,1.5
3387,Glyphosate,2014,48,185,3748.0,3755.0,Grimes County,TX,373.6 ,129,stable,2.1 ,344.4,404.9,-11.6,17.9
3388,Glyphosate,2015,48,185,9660.4,9796.2,Grimes County,TX,373.6 ,129,stable,2.1 ,344.4,404.9,-11.6,17.9
3389,Glyphosate,2014,48,187,22468.2,22468.8,Guadalupe County,TX,421.7 ,646,stable,-2.8 ,407.1,436.8,-7.1,1.7
3390,Glyphosate,2015,48,187,17184.9,17611.2,Guadalupe County,TX,421.7 ,646,stable,-2.8 ,407.1,436.8,-7.1,1.7
3391,Glyphosate,2014,48,189,255843.2,257736.5,Hale County,TX,377.7 ,131,stable,0.8 ,349.1,408.1,-8.7,11.2
3392,Glyphosate,2015,48,189,218917.5,219007.3,Hale County,TX,377.7 ,131,stable,0.8 ,349.1,408.1,-8.7,11.2
3393,Glyphosate,2014,48,191,99932.7,99932.7,Hall County,TX,486.8 ,22,stable,-6.3 ,393.2,597.6,-35.0,35.1
3394,Glyphosate,2015,48,191,106027.6,106680.0,Hall County,TX,486.8 ,22,stable,-6.3 ,393.2,597.6,-35.0,35.1
3395,Glyphosate,2014,48,193,2086.1,2495.7,Hamilton County,TX,439.1 ,58,stable,0.9 ,386.6,497.6,-13.2,17.2
3396,Glyphosate,2015,48,193,1298.0,1405.3,Hamilton County,TX,439.1 ,58,stable,0.9 ,386.6,497.6,-13.2,17.2
3397,Glyphosate,2014,48,195,91513.3,91568.7,Hansford County,TX,376.4 ,24,stable,14.5 ,311.1,451.8,-11.9,48.8
3398,Glyphosate,2015,48,195,69281.7,69281.7,Hansford County,TX,376.4 ,24,stable,14.5 ,311.1,451.8,-11.9,48.8
3399,Glyphosate,2014,48,197,45751.3,45849.3,Hardeman County,TX,368.5 ,21,stable,6.0 ,297.3,452.9,-15.7,33.4
3400,Glyphosate,2015,48,197,23678.3,24348.9,Hardeman County,TX,368.5 ,21,stable,6.0 ,297.3,452.9,-15.7,33.4
3401,Glyphosate,2014,48,199,157.8,160.0,Hardin County,TX,434.8 ,287,stable,2.4 ,412.1,458.5,-1.4,6.2
3402,Glyphosate,2015,48,199,963.4,976.0,Hardin County,TX,434.8 ,287,stable,2.4 ,412.1,458.5,-1.4,6.2
3403,Glyphosate,2014,48,201,3241.3,3301.4,Harris County,TX,400.1 ,"15,446",falling,-3.6 ,397.2,403.1,-5.7,-1.4
3404,Glyphosate,2015,48,201,1434.4,1434.4,Harris County,TX,400.1 ,"15,446",falling,-3.6 ,397.2,403.1,-5.7,-1.4
3405,Glyphosate,2014,48,203,1106.3,1144.5,Harrison County,TX,421.8 ,332,stable,1.1 ,401.3,443.2,-7.0,10.0
3406,Glyphosate,2015,48,203,41.2,73.9,Harrison County,TX,421.8 ,332,stable,1.1 ,401.3,443.2,-7.0,10.0
3407,Glyphosate,2014,48,205,56594.5,58167.9,Hartley County,TX,327.8 ,21,stable,-1.6 ,267.9,397.7,-3.5,0.3
3408,Glyphosate,2015,48,205,89440.9,90592.5,Hartley County,TX,327.8 ,21,stable,-1.6 ,267.9,397.7,-3.5,0.3
3409,Glyphosate,2014,48,207,123260.7,123260.7,Haskell County,TX,422.5 ,36,stable,5.2 ,359.2,494.7,-16.0,31.7
3410,Glyphosate,2015,48,207,69219.0,69219.0,Haskell County,TX,422.5 ,36,stable,5.2 ,359.2,494.7,-16.0,31.7
3411,Glyphosate,2014,48,209,4144.1,4144.7,Hays County,TX,387.2 ,621,stable,-0.2 ,373.1,401.6,-2.0,1.7
3412,Glyphosate,2015,48,209,3304.8,3357.8,Hays County,TX,387.2 ,621,stable,-0.2 ,373.1,401.6,-2.0,1.7
3413,Glyphosate,2014,48,211,2519.1,2862.6,Hemphill County,TX,390.8 ,17,stable,-10.0 ,311.7,484.1,-27.0,11.1
3414,Glyphosate,2015,48,211,816.9,1039.9,Hemphill County,TX,390.8 ,17,stable,-10.0 ,311.7,484.1,-27.0,11.1
3415,Glyphosate,2014,48,213,2274.3,2351.8,Henderson County,TX,483.5 ,553,stable,0.1 ,464.8,502.9,-2.6,2.9
3416,Glyphosate,2015,48,213,89.6,192.2,Henderson County,TX,483.5 ,553,stable,0.1 ,464.8,502.9,-2.6,2.9
3417,Glyphosate,2014,48,215,138128.3,138343.2,Hidalgo County,TX,333.2 ,"2,307",stable,-2.4 ,327.1,339.4,-4.9,0.1
3418,Glyphosate,2015,48,215,109806.7,113364.4,Hidalgo County,TX,333.2 ,"2,307",stable,-2.4 ,327.1,339.4,-4.9,0.1
3419,Glyphosate,2014,48,217,72104.2,72711.2,Hill County,TX,437.7 ,213,stable,-0.6 ,410.6,466.2,-15.3,16.8
3420,Glyphosate,2015,48,217,71822.2,71966.8,Hill County,TX,437.7 ,213,stable,-0.6 ,410.6,466.2,-15.3,16.8
3421,Glyphosate,2014,48,219,327503.7,327720.7,Hockley County,TX,379.2 ,96,stable,-1.4 ,345.5,415.3,-14.2,13.4
3422,Glyphosate,2015,48,219,223850.9,223967.1,Hockley County,TX,379.2 ,96,stable,-1.4 ,345.5,415.3,-14.2,13.4
3423,Glyphosate,2014,48,221,4170.8,4290.7,Hood County,TX,424.4 ,368,stable,0.5 ,403.9,445.7,-1.4,2.4
3424,Glyphosate,2015,48,221,1599.9,1721.4,Hood County,TX,424.4 ,368,stable,0.5 ,403.9,445.7,-1.4,2.4
3425,Glyphosate,2014,48,223,3138.2,3947.9,Hopkins County,TX,462.1 ,203,falling,-4.6 ,433.3,492.3,-8.7,-0.4
3426,Glyphosate,2015,48,223,186.7,259.5,Hopkins County,TX,462.1 ,203,falling,-4.6 ,433.3,492.3,-8.7,-0.4
3427,Glyphosate,2014,48,225,17147.5,17895.1,Houston County,TX,490.5 ,164,rising,4.6 ,456.2,527.0,2.9,6.2
3428,Glyphosate,2015,48,225,3348.5,6927.5,Houston County,TX,490.5 ,164,rising,4.6 ,456.2,527.0,2.9,6.2
3429,Glyphosate,2014,48,227,92378.0,92378.0,Howard County,TX,391.1 ,151,falling,-4.0 ,363.3,420.6,-7.4,-0.4
3430,Glyphosate,2015,48,227,58327.9,58374.9,Howard County,TX,391.1 ,151,falling,-4.0 ,363.3,420.6,-7.4,-0.4
3431,Glyphosate,2014,48,229,7730.1,15634.5,Hudspeth County,TX,251.9 ,10,stable,0.1 ,184.6,336.3,-35.5,55.2
3432,Glyphosate,2015,48,229,7790.7,8241.2,Hudspeth County,TX,251.9 ,10,stable,0.1 ,184.6,336.3,-35.5,55.2
3433,Glyphosate,2014,48,231,19831.3,20255.4,Hunt County,TX,462.9 ,487,stable,-0.8 ,444.2,482.1,-3.1,1.7
3434,Glyphosate,2015,48,231,11358.0,11473.8,Hunt County,TX,462.9 ,487,stable,-0.8 ,444.2,482.1,-3.1,1.7
3435,Glyphosate,2014,48,233,22729.0,22816.3,Hutchinson County,TX,457.9 ,120,stable,3.5 ,421.0,497.2,-4.4,12.1
3436,Glyphosate,2015,48,233,21457.7,21457.7,Hutchinson County,TX,457.9 ,120,stable,3.5 ,421.0,497.2,-4.4,12.1
3437,Glyphosate,2014,48,235,1074.3,1074.3,Irion County,TX,397.7 ,9,stable,19.9 ,282.4,548.6,-30.0,105.4
3438,Glyphosate,2015,48,235,707.2,707.2,Irion County,TX,397.7 ,9,stable,19.9 ,282.4,548.6,-30.0,105.4
3439,Glyphosate,2014,48,237,294.2,577.4,Jack County,TX,356.0 ,39,stable,-1.5 ,306.8,411.2,-14.2,13.1
3440,Glyphosate,2015,48,237,421.2,739.5,Jack County,TX,356.0 ,39,stable,-1.5 ,306.8,411.2,-14.2,13.1
3441,Glyphosate,2014,48,239,80429.9,80621.8,Jackson County,TX,482.7 ,87,stable,0.3 ,436.8,532.3,-12.9,15.4
3442,Glyphosate,2015,48,239,33083.7,33083.7,Jackson County,TX,482.7 ,87,stable,0.3 ,436.8,532.3,-12.9,15.4
3443,Glyphosate,2014,48,241,249.8,259.6,Jasper County,TX,481.8 ,223,stable,1.6 ,452.8,512.2,-11.3,16.3
3444,Glyphosate,2015,48,241,1179.6,1256.4,Jasper County,TX,481.8 ,223,stable,1.6 ,452.8,512.2,-11.3,16.3
3445,Glyphosate,2014,48,243,13.1,13.1,Jeff Davis County,TX,237.1 ,11,stable,-2.1 ,173.2,330.1,-41.5,63.6
3446,Glyphosate,2015,48,243,0.9,21.9,Jeff Davis County,TX,237.1 ,11,stable,-2.1 ,173.2,330.1,-41.5,63.6
3447,Glyphosate,2014,48,245,9284.9,11702.1,Jefferson County,TX,399.9 ,"1,121",falling,-1.5 ,389.3,410.7,-2.6,-0.3
3448,Glyphosate,2015,48,245,8667.6,8667.6,Jefferson County,TX,399.9 ,"1,121",falling,-1.5 ,389.3,410.7,-2.6,-0.3
3449,Glyphosate,2014,48,247,,152.1,Jim Hogg County,TX,301.2 ,18,stable,0.9 ,240.8,372.6,-18.9,25.5
3450,Glyphosate,2015,48,247,3006.7,3006.9,Jim Hogg County,TX,301.2 ,18,stable,0.9 ,240.8,372.6,-18.9,25.5
3451,Glyphosate,2014,48,249,111703.3,112688.3,Jim Wells County,TX,374.5 ,167,stable,-0.6 ,349.1,401.2,-10.9,11.0
3452,Glyphosate,2015,48,249,42113.9,43389.3,Jim Wells County,TX,374.5 ,167,stable,-0.6 ,349.1,401.2,-10.9,11.0
3453,Glyphosate,2014,48,251,7857.3,8251.6,Johnson County,TX,465.1 ,789,stable,1.5 ,450.4,480.2,-3.6,7.0
3454,Glyphosate,2015,48,251,4530.4,4635.5,Johnson County,TX,465.1 ,789,stable,1.5 ,450.4,480.2,-3.6,7.0
3455,Glyphosate,2014,48,253,118012.1,118012.1,Jones County,TX,392.9 ,90,stable,3.8 ,357.1,431.4,-6.7,15.5
3456,Glyphosate,2015,48,253,71035.0,71035.0,Jones County,TX,392.9 ,90,stable,3.8 ,357.1,431.4,-6.7,15.5
3457,Glyphosate,2014,48,255,23664.1,23664.1,Karnes County,TX,367.8 ,61,stable,-4.2 ,327.2,412.1,-23.6,20.3
3458,Glyphosate,2015,48,255,9151.1,9343.1,Karnes County,TX,367.8 ,61,stable,-4.2 ,327.2,412.1,-23.6,20.3
3459,Glyphosate,2014,48,257,16277.5,16577.0,Kaufman County,TX,469.9 ,523,stable,-0.2 ,451.6,488.8,-1.0,0.6
3460,Glyphosate,2015,48,257,9127.1,9205.5,Kaufman County,TX,469.9 ,523,stable,-0.2 ,451.6,488.8,-1.0,0.6
3461,Glyphosate,2014,48,259,3418.5,3419.3,Kendall County,TX,374.2 ,192,stable,-2.7 ,350.0,399.7,-15.7,12.2
3462,Glyphosate,2015,48,259,761.0,761.0,Kendall County,TX,374.2 ,192,stable,-2.7 ,350.0,399.7,-15.7,12.2
3463,Glyphosate,2014,48,261,,220.2,Kenedy County,TX,*,3 or fewer,*,*,,,,
3464,Glyphosate,2015,48,261,4342.1,4342.6,Kenedy County,TX,*,3 or fewer,*,*,,,,
3465,Glyphosate,2014,48,263,10167.9,10167.9,Kent County,TX,395.8 ,5,stable,-5.7 ,245.8,620.3,-37.1,41.4
3466,Glyphosate,2015,48,263,5791.4,6022.4,Kent County,TX,395.8 ,5,stable,-5.7 ,245.8,620.3,-37.1,41.4
3467,Glyphosate,2014,48,265,579.1,579.1,Kerr County,TX,388.4 ,331,stable,0.3 ,368.1,409.7,-6.0,6.9
3468,Glyphosate,2015,48,265,509.4,509.4,Kerr County,TX,388.4 ,331,stable,0.3 ,368.1,409.7,-6.0,6.9
3469,Glyphosate,2014,48,267,1729.2,1736.6,Kimble County,TX,339.4 ,25,stable,1.0 ,276.8,414.0,-21.8,30.4
3470,Glyphosate,2015,48,267,207.8,207.8,Kimble County,TX,339.4 ,25,stable,1.0 ,276.8,414.0,-21.8,30.4
3471,Glyphosate,2014,48,269,1298.5,1298.5,King County,TX,*,3 or fewer,*,*,,,,
3472,Glyphosate,2015,48,269,587.9,587.9,King County,TX,*,3 or fewer,*,*,,,,
3473,Glyphosate,2014,48,271,1929.1,1929.1,Kinney County,TX,256.9 ,14,stable,14.4 ,197.2,331.1,-31.8,91.6
3474,Glyphosate,2015,48,271,746.5,746.5,Kinney County,TX,256.9 ,14,stable,14.4 ,197.2,331.1,-31.8,91.6
3475,Glyphosate,2014,48,273,30305.7,30390.4,Kleberg County,TX,442.1 ,132,stable,1.8 ,408.5,477.7,-1.3,5.1
3476,Glyphosate,2015,48,273,43684.6,44334.3,Kleberg County,TX,442.1 ,132,stable,1.8 ,408.5,477.7,-1.3,5.1
3477,Glyphosate,2014,48,275,47143.5,47143.5,Knox County,TX,440.0 ,23,stable,7.6 ,360.5,533.2,-13.7,34.2
3478,Glyphosate,2015,48,275,23321.2,23321.2,Knox County,TX,440.0 ,23,stable,7.6 ,360.5,533.2,-13.7,34.2
3479,Glyphosate,2014,48,277,33312.6,35262.3,Lamar County,TX,489.8 ,317,falling,-5.8 ,465.3,515.3,-11.2,-0.1
3480,Glyphosate,2015,48,277,20221.4,20756.1,Lamar County,TX,489.8 ,317,falling,-5.8 ,465.3,515.3,-11.2,-0.1
3481,Glyphosate,2014,48,279,215480.0,217609.9,Lamb County,TX,382.8 ,61,stable,-0.8 ,340.3,429.3,-9.3,8.6
3482,Glyphosate,2015,48,279,170222.5,171777.4,Lamb County,TX,382.8 ,61,stable,-0.8 ,340.3,429.3,-9.3,8.6
3483,Glyphosate,2014,48,281,1672.6,1674.9,Lampasas County,TX,510.4 ,135,stable,2.0 ,471.4,552.0,-7.0,11.9
3484,Glyphosate,2015,48,281,1747.1,1747.1,Lampasas County,TX,510.4 ,135,stable,2.0 ,471.4,552.0,-7.0,11.9
3485,Glyphosate,2014,48,283,19235.7,19461.9,La Salle County,TX,285.2 ,21,stable,8.6 ,232.2,346.8,-9.9,30.8
3486,Glyphosate,2015,48,283,8104.7,8112.5,La Salle County,TX,285.2 ,21,stable,8.6 ,232.2,346.8,-9.9,30.8
3487,Glyphosate,2014,48,285,3674.1,3682.1,Lavaca County,TX,423.9 ,125,stable,-3.2 ,389.1,461.3,-17.2,13.2
3488,Glyphosate,2015,48,285,3853.9,3954.7,Lavaca County,TX,423.9 ,125,stable,-3.2 ,389.1,461.3,-17.2,13.2
3489,Glyphosate,2014,48,287,792.4,796.3,Lee County,TX,434.4 ,94,stable,3.1 ,395.0,476.8,-10.6,18.8
3490,Glyphosate,2015,48,287,734.3,740.6,Lee County,TX,434.4 ,94,stable,3.1 ,395.0,476.8,-10.6,18.8
3491,Glyphosate,2014,48,289,1963.7,1967.5,Leon County,TX,422.4 ,108,falling,-1.3 ,385.1,462.7,-2.0,-0.5
3492,Glyphosate,2015,48,289,10829.8,11145.2,Leon County,TX,422.4 ,108,falling,-1.3 ,385.1,462.7,-2.0,-0.5
3493,Glyphosate,2014,48,291,6469.1,7404.2,Liberty County,TX,409.4 ,345,stable,-0.7 ,389.7,429.8,-4.1,2.8
3494,Glyphosate,2015,48,291,5578.6,5578.6,Liberty County,TX,409.4 ,345,stable,-0.7 ,389.7,429.8,-4.1,2.8
3495,Glyphosate,2014,48,293,12986.5,13361.0,Limestone County,TX,437.8 ,134,stable,-5.4 ,404.3,473.5,-18.3,9.5
3496,Glyphosate,2015,48,293,10212.4,10311.7,Limestone County,TX,437.8 ,134,stable,-5.4 ,404.3,473.5,-18.3,9.5
3497,Glyphosate,2014,48,295,13255.2,13666.3,Lipscomb County,TX,280.5 ,11,stable,16.3 ,210.8,366.7,-9.3,49.0
3498,Glyphosate,2015,48,295,10952.8,11197.5,Lipscomb County,TX,280.5 ,11,stable,16.3 ,210.8,366.7,-9.3,49.0
3499,Glyphosate,2014,48,297,21578.7,21789.7,Live Oak County,TX,373.0 ,63,stable,1.8 ,331.4,418.7,-16.9,24.7
3500,Glyphosate,2015,48,297,7519.9,7530.0,Live Oak County,TX,373.0 ,63,stable,1.8 ,331.4,418.7,-16.9,24.7
3501,Glyphosate,2014,48,299,380.9,382.9,Llano County,TX,376.9 ,154,stable,-3.5 ,345.3,411.1,-14.6,9.1
3502,Glyphosate,2015,48,299,117.5,117.5,Llano County,TX,376.9 ,154,stable,-3.5 ,345.3,411.1,-14.6,9.1
3503,Glyphosate,2014,48,301,0.4,0.4,Loving County,TX,*,3 or fewer,*,*,,,,
3504,Glyphosate,2015,48,301,,6.4,Loving County,TX,*,3 or fewer,*,*,,,,
3505,Glyphosate,2014,48,303,263328.0,263873.9,Lubbock County,TX,414.5 ,"1,157",falling,-1.5 ,403.7,425.5,-3.0,-0.1
3506,Glyphosate,2015,48,303,217598.1,217923.1,Lubbock County,TX,414.5 ,"1,157",falling,-1.5 ,403.7,425.5,-3.0,-0.1
3507,Glyphosate,2014,48,305,378574.1,378888.6,Lynn County,TX,332.3 ,24,stable,15.8 ,272.9,401.3,-0.1,34.3
3508,Glyphosate,2015,48,305,221950.7,223503.8,Lynn County,TX,332.3 ,24,stable,15.8 ,272.9,401.3,-0.1,34.3
3509,Glyphosate,2014,48,307,25095.5,25162.2,McCulloch County,TX,461.6 ,56,stable,5.8 ,406.2,523.3,-19.7,39.3
3510,Glyphosate,2015,48,307,17265.9,17265.9,McCulloch County,TX,461.6 ,56,stable,5.8 ,406.2,523.3,-19.7,39.3
3511,Glyphosate,2014,48,309,47680.4,47855.7,McLennan County,TX,417.6 ,"1,069",stable,0.5 ,406.3,429.2,-4.9,6.2
3512,Glyphosate,2015,48,309,58579.5,58620.8,McLennan County,TX,417.6 ,"1,069",stable,0.5 ,406.3,429.2,-4.9,6.2
3513,Glyphosate,2014,48,311,,684.0,McMullen County,TX,305.7 ,4,*,*,178.9,503.5,,
3514,Glyphosate,2015,48,311,5691.4,5691.4,McMullen County,TX,305.7 ,4,*,*,178.9,503.5,,
3515,Glyphosate,2014,48,313,917.3,946.0,Madison County,TX,418.4 ,64,stable,1.7 ,373.0,467.9,-7.5,12.0
3516,Glyphosate,2015,48,313,5747.4,5790.2,Madison County,TX,418.4 ,64,stable,1.7 ,373.0,467.9,-7.5,12.0
3517,Glyphosate,2014,48,315,132.0,132.5,Marion County,TX,440.6 ,75,stable,-0.1 ,394.3,491.8,-14.5,16.6
3518,Glyphosate,2015,48,315,0.5,0.7,Marion County,TX,440.6 ,75,stable,-0.1 ,394.3,491.8,-14.5,16.6
3519,Glyphosate,2014,48,317,45712.1,45909.6,Martin County,TX,323.0 ,17,stable,-0.4 ,256.1,401.6,-7.1,6.7
3520,Glyphosate,2015,48,317,117292.8,118144.6,Martin County,TX,323.0 ,17,stable,-0.4 ,256.1,401.6,-7.1,6.7
3521,Glyphosate,2014,48,319,1599.0,1608.0,Mason County,TX,281.4 ,20,stable,6.4 ,223.5,352.2,-29.8,61.3
3522,Glyphosate,2015,48,319,1265.3,1265.3,Mason County,TX,281.4 ,20,stable,6.4 ,223.5,352.2,-29.8,61.3
3523,Glyphosate,2014,48,321,57059.7,57770.2,Matagorda County,TX,429.8 ,193,stable,-1.6 ,402.4,458.7,-5.7,2.8
3524,Glyphosate,2015,48,321,34932.2,34932.2,Matagorda County,TX,429.8 ,193,stable,-1.6 ,402.4,458.7,-5.7,2.8
3525,Glyphosate,2014,48,323,483.2,716.5,Maverick County,TX,357.2 ,182,stable,3.0 ,334.1,381.3,-7.3,14.4
3526,Glyphosate,2015,48,323,2787.0,2829.7,Maverick County,TX,357.2 ,182,stable,3.0 ,334.1,381.3,-7.3,14.4
3527,Glyphosate,2014,48,325,41146.7,41147.6,Medina County,TX,362.0 ,206,stable,-1.0 ,339.6,385.5,-6.2,4.5
3528,Glyphosate,2015,48,325,33049.4,34095.1,Medina County,TX,362.0 ,206,stable,-1.0 ,339.6,385.5,-6.2,4.5
3529,Glyphosate,2014,48,327,1815.0,1818.5,Menard County,TX,344.3 ,13,stable,6.3 ,257.3,457.1,-8.8,23.9
3530,Glyphosate,2015,48,327,776.8,776.8,Menard County,TX,344.3 ,13,stable,6.3 ,257.3,457.1,-8.8,23.9
3531,Glyphosate,2014,48,329,26496.1,26786.2,Midland County,TX,401.5 ,583,falling,-5.5 ,386.7,416.7,-10.0,-0.8
3532,Glyphosate,2015,48,329,16594.1,16752.2,Midland County,TX,401.5 ,583,falling,-5.5 ,386.7,416.7,-10.0,-0.8
3533,Glyphosate,2014,48,331,38179.1,38741.9,Milam County,TX,477.2 ,158,stable,-1.4 ,443.3,513.2,-6.7,4.3
3534,Glyphosate,2015,48,331,38528.6,38681.2,Milam County,TX,477.2 ,158,stable,-1.4 ,443.3,513.2,-6.7,4.3
3535,Glyphosate,2014,48,333,7245.9,7637.2,Mills County,TX,366.6 ,29,rising,23.9 ,305.3,438.6,11.5,37.6
3536,Glyphosate,2015,48,333,3154.2,3539.8,Mills County,TX,366.6 ,29,rising,23.9 ,305.3,438.6,11.5,37.6
3537,Glyphosate,2014,48,335,80264.0,80264.0,Mitchell County,TX,428.0 ,41,stable,0.2 ,370.9,491.6,-10.6,12.3
3538,Glyphosate,2015,48,335,40181.0,40181.0,Mitchell County,TX,428.0 ,41,stable,0.2 ,370.9,491.6,-10.6,12.3
3539,Glyphosate,2014,48,337,5101.2,5563.2,Montague County,TX,451.9 ,124,stable,-2.5 ,415.2,491.3,-10.9,6.7
3540,Glyphosate,2015,48,337,2231.5,2936.8,Montague County,TX,451.9 ,124,stable,-2.5 ,415.2,491.3,-10.9,6.7
3541,Glyphosate,2014,48,339,650.9,657.9,Montgomery County,TX,396.1 ,"2,099",falling,-4.0 ,388.3,404.0,-5.5,-2.5
3542,Glyphosate,2015,48,339,3163.6,3203.1,Montgomery County,TX,396.1 ,"2,099",falling,-4.0 ,388.3,404.0,-5.5,-2.5
3543,Glyphosate,2014,48,341,55010.6,55354.9,Moore County,TX,371.1 ,71,stable,1.9 ,332.9,412.3,-11.6,17.6
3544,Glyphosate,2015,48,341,66666.1,66942.6,Moore County,TX,371.1 ,71,stable,1.9 ,332.9,412.3,-11.6,17.6
3545,Glyphosate,2014,48,343,593.8,604.1,Morris County,TX,407.8 ,75,stable,-0.1 ,365.4,454.2,-11.0,12.1
3546,Glyphosate,2015,48,343,8.4,644.8,Morris County,TX,407.8 ,75,stable,-0.1 ,365.4,454.2,-11.0,12.1
3547,Glyphosate,2014,48,345,32619.9,32619.9,Motley County,TX,359.9 ,8,rising,22.1 ,243.9,525.1,1.8,46.6
3548,Glyphosate,2015,48,345,30259.4,30688.7,Motley County,TX,359.9 ,8,rising,22.1 ,243.9,525.1,1.8,46.6
3549,Glyphosate,2014,48,347,1477.3,1509.9,Nacogdoches County,TX,388.8 ,259,stable,-3.0 ,367.4,411.1,-6.4,0.6
3550,Glyphosate,2015,48,347,21.8,142.8,Nacogdoches County,TX,388.8 ,259,stable,-3.0 ,367.4,411.1,-6.4,0.6
3551,Glyphosate,2014,48,349,36645.3,36813.7,Navarro County,TX,430.6 ,254,falling,-4.8 ,406.7,455.5,-8.5,-1.0
3552,Glyphosate,2015,48,349,27872.9,27916.0,Navarro County,TX,430.6 ,254,falling,-4.8 ,406.7,455.5,-8.5,-1.0
3553,Glyphosate,2014,48,351,88.6,91.2,Newton County,TX,421.1 ,80,stable,-1.4 ,379.3,466.6,-12.7,11.3
3554,Glyphosate,2015,48,351,560.3,562.5,Newton County,TX,421.1 ,80,stable,-1.4 ,379.3,466.6,-12.7,11.3
3555,Glyphosate,2014,48,353,80170.0,80188.7,Nolan County,TX,452.4 ,86,stable,1.7 ,409.5,498.8,-8.4,12.8
3556,Glyphosate,2015,48,353,29662.2,29662.2,Nolan County,TX,452.4 ,86,stable,1.7 ,409.5,498.8,-8.4,12.8
3557,Glyphosate,2014,48,355,98294.0,98328.3,Nueces County,TX,385.2 ,"1,460",stable,-0.4 ,376.2,394.3,-2.3,1.4
3558,Glyphosate,2015,48,355,199716.3,200222.8,Nueces County,TX,385.2 ,"1,460",stable,-0.4 ,376.2,394.3,-2.3,1.4
3559,Glyphosate,2014,48,357,66911.1,67048.6,Ochiltree County,TX,369.8 ,35,stable,-9.8 ,316.1,429.9,-32.4,20.4
3560,Glyphosate,2015,48,357,54726.2,54809.7,Ochiltree County,TX,369.8 ,35,stable,-9.8 ,316.1,429.9,-32.4,20.4
